num,text,timestamp,label,clean_text,tokens,processed_tokens,processed_text,sentiment_polarity
3267,Happy snow day from The Hill. Come by for bottomless brunch and our blizzard bomb special.  $7 car bombs and skittle bombs,2016-01-23 14:17:00,0,happy snow day from the hill come by for bottomless brunch and our blizzard bomb special   car bombs and skittle bombs,"['happy', 'snow', 'day', 'from', 'the', 'hill', 'come', 'by', 'for', 'bottomless', 'brunch', 'and', 'our', 'blizzard', 'bomb', 'special', 'car', 'bombs', 'and', 'skittle', 'bombs']","['happi', 'snow', 'day', 'hill', 'come', 'bottomless', 'brunch', 'blizzard', 'bomb', 'special', 'car', 'bomb', 'skittl', 'bomb']",happi snow day hill come bottomless brunch blizzard bomb special car bomb skittl bomb,0.35714285714285715
1684,Hard to tell if blizzard line for wine or food is bigger. Hahaha. #diditlastnightpic.twitter.com/2r0xtP68cx,2016-01-22 23:00:00,1,hard to tell if blizzard line for wine or food is bigger hahaha twittercomrxtpcx,"['hard', 'to', 'tell', 'if', 'blizzard', 'line', 'for', 'wine', 'or', 'food', 'is', 'bigger', 'hahaha', 'twittercomrxtpcx']","['hard', 'tell', 'blizzard', 'line', 'wine', 'food', 'bigger', 'hahaha', 'twittercomrxtpcx']",hard tell blizzard line wine food bigger hahaha twittercomrxtpcx,-0.030555555555555558
1234,Hate blizzards. There's more salt on my car than there was on twitter after #EVO2016 lineup announcements,2016-01-28 01:12:00,1,hate blizzards theres more salt on my car than there was on twitter after  lineup announcements,"['hate', 'blizzards', 'theres', 'more', 'salt', 'on', 'my', 'car', 'than', 'there', 'was', 'on', 'twitter', 'after', 'lineup', 'announcements']","['hate', 'blizzard', 'there', 'salt', 'car', 'twitter', 'lineup', 'announc']",hate blizzard there salt car twitter lineup announc,-0.8
2391,Have 5 minutes to get this cleared off my car! Always prepared over here ;) #blizzard #weekend #fun https://www.instagram.com/p/BA7NRTzsZUS/ ,2016-01-24 14:27:00,1,have  minutes to get this cleared off my car always prepared over here,"['have', 'minutes', 'to', 'get', 'this', 'cleared', 'off', 'my', 'car', 'always', 'prepared', 'over', 'here']","['minut', 'get', 'clear', 'car', 'alway', 'prepar']",minut get clear car alway prepar,0.10000000000000002
597,Have you lost power during any of this crazy blizzard weather? Here's how to tell if your food is safe http://ow.ly/XwwKS ,2016-01-26 19:02:00,1,have you lost power during any of this crazy blizzard weather heres how to tell if your food is safe,"['have', 'you', 'lost', 'power', 'during', 'any', 'of', 'this', 'crazy', 'blizzard', 'weather', 'heres', 'how', 'to', 'tell', 'if', 'your', 'food', 'is', 'safe']","['lost', 'power', 'crazi', 'blizzard', 'weather', 'here', 'tell', 'food', 'safe']",lost power crazi blizzard weather here tell food safe,0.5
2490,Haven't even made it through a full day of Jonas & I've already eaten all the food we bought for the blizzard. We're not gonna make it.,2016-01-23 22:55:00,1,havent even made it through a full day of jonas  ive already eaten all the food we bought for the blizzard were not gonna make it,"['havent', 'even', 'made', 'it', 'through', 'a', 'full', 'day', 'of', 'jonas', 'ive', 'already', 'eaten', 'all', 'the', 'food', 'we', 'bought', 'for', 'the', 'blizzard', 'were', 'not', 'gon', 'na', 'make', 'it']","['havent', 'even', 'made', 'full', 'day', 'jona', 'ive', 'alreadi', 'eaten', 'food', 'bought', 'blizzard', 'gon', 'na', 'make']",havent even made full day jona ive alreadi eaten food bought blizzard gon na make,0.35
2473,Having to walk through that blizzard to get food is not pretty ,2016-01-23 23:12:00,1,having to walk through that blizzard to get food is not pretty,"['having', 'to', 'walk', 'through', 'that', 'blizzard', 'to', 'get', 'food', 'is', 'not', 'pretty']","['walk', 'blizzard', 'get', 'food', 'pretti']",walk blizzard get food pretti,0.0
2572,Hazel got flown to NYC and gets free room and food and then GETS STRANDED FOR LONGER BECAUSE OF A BLIZZARD her luck has no end,2016-01-23 21:41:00,1,hazel got flown to nyc and gets free room and food and then gets stranded for longer because of a blizzard her luck has no end,"['hazel', 'got', 'flown', 'to', 'nyc', 'and', 'gets', 'free', 'room', 'and', 'food', 'and', 'then', 'gets', 'stranded', 'for', 'longer', 'because', 'of', 'a', 'blizzard', 'her', 'luck', 'has', 'no', 'end']","['hazel', 'got', 'flown', 'nyc', 'get', 'free', 'room', 'food', 'get', 'strand', 'longer', 'blizzard', 'luck', 'end']",hazel got flown nyc get free room food get strand longer blizzard luck end,0.4
928,He Has Nowhere to Stay in Blizzard But Wants to Help Push Out Cars - A homeless good Samaritan rushed to help... http://fb.me/7vskFRjRy ,2016-01-27 16:54:00,1,he has nowhere to stay in blizzard but wants to help push out cars  a homeless good samaritan rushed to help,"['he', 'has', 'nowhere', 'to', 'stay', 'in', 'blizzard', 'but', 'wants', 'to', 'help', 'push', 'out', 'cars', 'a', 'homeless', 'good', 'samaritan', 'rushed', 'to', 'help']","['nowher', 'stay', 'blizzard', 'want', 'help', 'push', 'car', 'homeless', 'good', 'samaritan', 'rush', 'help']",nowher stay blizzard want help push car homeless good samaritan rush help,0.7
1160,He Has Nowhere to Stay in Blizzard But Wants to Help Push Out Cars … https://twitter.com/goodnewsnetwork/status/692754078481252352 …pic.twitter.com/WwjymLsAk0,2016-01-28 17:01:00,1,he has nowhere to stay in blizzard but wants to help push out cars,"['he', 'has', 'nowhere', 'to', 'stay', 'in', 'blizzard', 'but', 'wants', 'to', 'help', 'push', 'out', 'cars']","['nowher', 'stay', 'blizzard', 'want', 'help', 'push', 'car']",nowher stay blizzard want help push car,0.0
924,He Has Nowhere to Stay in Blizzard But Wants to Help Push Out Cars http://bit.ly/1PEEPjx  #GoodNews #Kindness,2016-01-27 17:31:00,1,he has nowhere to stay in blizzard but wants to help push out cars,"['he', 'has', 'nowhere', 'to', 'stay', 'in', 'blizzard', 'but', 'wants', 'to', 'help', 'push', 'out', 'cars']","['nowher', 'stay', 'blizzard', 'want', 'help', 'push', 'car']",nowher stay blizzard want help push car,0.0
930,He Has Nowhere to Stay in Blizzard But Wants to Help Push Out Cars http://www.goodnewsnetwork.org/homeless-man-helps-motorists-stuck-in-blizzard/?utm_source=dlvr.it&utm_medium=twitter&utm_campaign=newserdottel … #goodnews #onlygoodnews,2016-01-27 16:40:00,1,he has nowhere to stay in blizzard but wants to help push out cars,"['he', 'has', 'nowhere', 'to', 'stay', 'in', 'blizzard', 'but', 'wants', 'to', 'help', 'push', 'out', 'cars']","['nowher', 'stay', 'blizzard', 'want', 'help', 'push', 'car']",nowher stay blizzard want help push car,0.0
1227,He Has Nowhere to Stay in Blizzard But Wants to Help Push Out Cars http://www.goodnewsnetwork.org/homeless-man-helps-motorists-stuck-in-blizzard/ …,2016-01-28 02:30:00,1,he has nowhere to stay in blizzard but wants to help push out cars,"['he', 'has', 'nowhere', 'to', 'stay', 'in', 'blizzard', 'but', 'wants', 'to', 'help', 'push', 'out', 'cars']","['nowher', 'stay', 'blizzard', 'want', 'help', 'push', 'car']",nowher stay blizzard want help push car,0.0
1161,He Has Nowhere to Stay in Blizzard But Wants to Help Push Out Cars http://www.goodnewsnetwork.org/homeless-man-helps-motorists-stuck-in-blizzard/ … @CaptKindnesspic.twitter.com/5e8IefRv4A,2016-01-28 17:00:00,1,he has nowhere to stay in blizzard but wants to help push out cars  twittercomeiefrva,"['he', 'has', 'nowhere', 'to', 'stay', 'in', 'blizzard', 'but', 'wants', 'to', 'help', 'push', 'out', 'cars', 'twittercomeiefrva']","['nowher', 'stay', 'blizzard', 'want', 'help', 'push', 'car', 'twittercomeiefrva']",nowher stay blizzard want help push car twittercomeiefrva,0.0
1149,He Has Nowhere to Stay in Blizzard But Wants to Help Push Out Cars http://www.goodnewsnetwork.org/homeless-man-helps-motorists-stuck-in-blizzard/ … CaptKindness …https://twitter.com/goodnewsnetwork/status/692754078481252352 …,2016-01-28 17:11:00,1,he has nowhere to stay in blizzard but wants to help push out cars  captkindness,"['he', 'has', 'nowhere', 'to', 'stay', 'in', 'blizzard', 'but', 'wants', 'to', 'help', 'push', 'out', 'cars', 'captkindness']","['nowher', 'stay', 'blizzard', 'want', 'help', 'push', 'car', 'captkind']",nowher stay blizzard want help push car captkind,0.0
884,He Has Nowhere to Stay in Blizzard But Wants to Help Push Out Cars http://www.occuworld.org/news/2968918 ,2016-01-27 22:23:00,1,he has nowhere to stay in blizzard but wants to help push out cars,"['he', 'has', 'nowhere', 'to', 'stay', 'in', 'blizzard', 'but', 'wants', 'to', 'help', 'push', 'out', 'cars']","['nowher', 'stay', 'blizzard', 'want', 'help', 'push', 'car']",nowher stay blizzard want help push car,0.0
932,He Has Nowhere to Stay in Blizzard But Wants to Help Push Out Cars http://www.online-bargain.org/Twitter/he-has-nowhere-to-stay-in-blizzard-but-wants-to-help-push-out-cars …,2016-01-27 16:30:00,1,he has nowhere to stay in blizzard but wants to help push out cars,"['he', 'has', 'nowhere', 'to', 'stay', 'in', 'blizzard', 'but', 'wants', 'to', 'help', 'push', 'out', 'cars']","['nowher', 'stay', 'blizzard', 'want', 'help', 'push', 'car']",nowher stay blizzard want help push car,0.0
915,He Has Nowhere to Stay in Blizzard But Wants to Help Push Out Cars- GNN http://www.goodnewsnetwork.org/homeless-man-helps-motorists-stuck-in-blizzard/#.VqkpvTSi4VA.twitter … via @GoodNewsNetworkpic.twitter.com/mzbmmFxiUV,2016-01-27 20:34:00,1,he has nowhere to stay in blizzard but wants to help push out cars gnn  via twittercommzbmmfxiuv,"['he', 'has', 'nowhere', 'to', 'stay', 'in', 'blizzard', 'but', 'wants', 'to', 'help', 'push', 'out', 'cars', 'gnn', 'via', 'twittercommzbmmfxiuv']","['nowher', 'stay', 'blizzard', 'want', 'help', 'push', 'car', 'gnn', 'via', 'twittercommzbmmfxiuv']",nowher stay blizzard want help push car gnn via twittercommzbmmfxiuv,0.0
1222,He Has Nowhere to Stay in Blizzard But Wants to Help Push Out Cars: A homeless good Samaritan rushed to help w... http://bit.ly/1PFKeH8 ,2016-01-28 03:46:00,1,he has nowhere to stay in blizzard but wants to help push out cars a homeless good samaritan rushed to help w,"['he', 'has', 'nowhere', 'to', 'stay', 'in', 'blizzard', 'but', 'wants', 'to', 'help', 'push', 'out', 'cars', 'a', 'homeless', 'good', 'samaritan', 'rushed', 'to', 'help', 'w']","['nowher', 'stay', 'blizzard', 'want', 'help', 'push', 'car', 'homeless', 'good', 'samaritan', 'rush', 'help', 'w']",nowher stay blizzard want help push car homeless good samaritan rush help w,0.7
716,He Has Nowhere to Stay in Blizzard But Wants to Help Push Out Cars: http://bit.ly/1QYQjxp ,2016-02-02 22:15:00,1,he has nowhere to stay in blizzard but wants to help push out cars,"['he', 'has', 'nowhere', 'to', 'stay', 'in', 'blizzard', 'but', 'wants', 'to', 'help', 'push', 'out', 'cars']","['nowher', 'stay', 'blizzard', 'want', 'help', 'push', 'car']",nowher stay blizzard want help push car,0.0
1235,He Has Nowhere to Stay in the Blizzard But Wants to Help Push Out Cars (WATCH) -Good News Network http://fb.me/2Fm5MUra1 ,2016-01-28 01:11:00,1,he has nowhere to stay in the blizzard but wants to help push out cars watch good news network,"['he', 'has', 'nowhere', 'to', 'stay', 'in', 'the', 'blizzard', 'but', 'wants', 'to', 'help', 'push', 'out', 'cars', 'watch', 'good', 'news', 'network']","['nowher', 'stay', 'blizzard', 'want', 'help', 'push', 'car', 'watch', 'good', 'news', 'network']",nowher stay blizzard want help push car watch good news network,0.7
918,He Has Nowhere to Stay in the Blizzard But Wants to Help Push Out Cars (WATCH) -Good News Network http://fb.me/4nbwzV1Mb ,2016-01-27 18:47:00,1,he has nowhere to stay in the blizzard but wants to help push out cars watch good news network,"['he', 'has', 'nowhere', 'to', 'stay', 'in', 'the', 'blizzard', 'but', 'wants', 'to', 'help', 'push', 'out', 'cars', 'watch', 'good', 'news', 'network']","['nowher', 'stay', 'blizzard', 'want', 'help', 'push', 'car', 'watch', 'good', 'news', 'network']",nowher stay blizzard want help push car watch good news network,0.7
925,He Has Nowhere to Stay in the Blizzard But Wants to Help Push Out Cars (WATCH) -Good News Network http://fb.me/7534n7APs ,2016-01-27 17:24:00,1,he has nowhere to stay in the blizzard but wants to help push out cars watch good news network,"['he', 'has', 'nowhere', 'to', 'stay', 'in', 'the', 'blizzard', 'but', 'wants', 'to', 'help', 'push', 'out', 'cars', 'watch', 'good', 'news', 'network']","['nowher', 'stay', 'blizzard', 'want', 'help', 'push', 'car', 'watch', 'good', 'news', 'network']",nowher stay blizzard want help push car watch good news network,0.7
885,He really delivered Chinese food during the blizzard ,2016-01-25 01:12:00,0,he really delivered chinese food during the blizzard,"['he', 'really', 'delivered', 'chinese', 'food', 'during', 'the', 'blizzard']","['realli', 'deliv', 'chines', 'food', 'blizzard']",realli deliv chines food blizzard,0.0
78,"Headache, blizzard goin on, and no medicine ",2016-01-23 07:41:00,1,headache blizzard goin on and no medicine,"['headache', 'blizzard', 'goin', 'on', 'and', 'no', 'medicine']","['headach', 'blizzard', 'goin', 'medicin']",headach blizzard goin medicin,0.0
2941,"Heat, shelter, blankets, food, clean water, warm clothes, snow boots, meds, Netflix, movie channels #ThankfulForItAll #Blizzard #Jonas ",2016-01-23 16:04:00,1,heat shelter blankets food clean water warm clothes snow boots meds netflix movie channels,"['heat', 'shelter', 'blankets', 'food', 'clean', 'water', 'warm', 'clothes', 'snow', 'boots', 'meds', 'netflix', 'movie', 'channels']","['heat', 'shelter', 'blanket', 'food', 'clean', 'water', 'warm', 'cloth', 'snow', 'boot', 'med', 'netflix', 'movi', 'channel']",heat shelter blanket food clean water warm cloth snow boot med netflix movi channel,0.48333333333333334
1389,Hell is a metro car at noon before a blizzard packed full of pro-life protestors,2016-01-22 17:41:00,1,hell is a metro car at noon before a blizzard packed full of prolife protestors,"['hell', 'is', 'a', 'metro', 'car', 'at', 'noon', 'before', 'a', 'blizzard', 'packed', 'full', 'of', 'prolife', 'protestors']","['hell', 'metro', 'car', 'noon', 'blizzard', 'pack', 'full', 'prolif', 'protestor']",hell metro car noon blizzard pack full prolif protestor,0.35
3027,Here on Hoth we make slow-cooker pork chops with sweet potatoes and apples #blizzardfood… https://www.instagram.com/p/BA4oCpHNhZU/ ,2016-01-23 14:23:00,1,here on hoth we make slowcooker pork chops with sweet potatoes and apples,"['here', 'on', 'hoth', 'we', 'make', 'slowcooker', 'pork', 'chops', 'with', 'sweet', 'potatoes', 'and', 'apples']","['hoth', 'make', 'slowcook', 'pork', 'chop', 'sweet', 'potato', 'appl']",hoth make slowcook pork chop sweet potato appl,0.35
756,Here's hoping that all of you guys remain safe and ride out this massive blizzard that is about to hit the eastern seaboard of the US.,2016-01-23 04:54:00,1,heres hoping that all of you guys remain safe and ride out this massive blizzard that is about to hit the eastern seaboard of the us,"['heres', 'hoping', 'that', 'all', 'of', 'you', 'guys', 'remain', 'safe', 'and', 'ride', 'out', 'this', 'massive', 'blizzard', 'that', 'is', 'about', 'to', 'hit', 'the', 'eastern', 'seaboard', 'of', 'the', 'us']","['here', 'hope', 'guy', 'remain', 'safe', 'ride', 'massiv', 'blizzard', 'hit', 'eastern', 'seaboard', 'us']",here hope guy remain safe ride massiv blizzard hit eastern seaboard us,0.5
1923,Here's How Much To Tip Food Delivery In A Blizzard http://bsl.io/Zhy  via @bustle,2016-01-22 20:11:00,0,heres how much to tip food delivery in a blizzard  via,"['heres', 'how', 'much', 'to', 'tip', 'food', 'delivery', 'in', 'a', 'blizzard', 'via']","['here', 'much', 'tip', 'food', 'deliveri', 'blizzard', 'via']",here much tip food deliveri blizzard via,0.2
1040,Here's the full food menu for our anniversary party tomorrow night.  Blizzard's not gonna stop… https://www.instagram.com/p/BAz9jrdLS1R/ ,2016-01-21 18:55:00,1,heres the full food menu for our anniversary party tomorrow night  blizzards not gonna stop,"['heres', 'the', 'full', 'food', 'menu', 'for', 'our', 'anniversary', 'party', 'tomorrow', 'night', 'blizzards', 'not', 'gon', 'na', 'stop']","['here', 'full', 'food', 'menu', 'anniversari', 'parti', 'tomorrow', 'night', 'blizzard', 'gon', 'na', 'stop']",here full food menu anniversari parti tomorrow night blizzard gon na stop,0.35
759,"Here's the scene in Boone County IA, near Ames. Snow drifts are swallowing cars. #blizzard #IAwx Via @MVEofficerDavepic.twitter.com/sdNazqbsV4",2016-02-02 19:45:00,1,heres the scene in boone county ia near ames snow drifts are swallowing cars   via twittercomsdnazqbsv,"['heres', 'the', 'scene', 'in', 'boone', 'county', 'ia', 'near', 'ames', 'snow', 'drifts', 'are', 'swallowing', 'cars', 'via', 'twittercomsdnazqbsv']","['here', 'scene', 'boon', 'counti', 'ia', 'near', 'ame', 'snow', 'drift', 'swallow', 'car', 'via', 'twittercomsdnazqbsv']",here scene boon counti ia near ame snow drift swallow car via twittercomsdnazqbsv,0.1
667,Here’s How Much Business Blizzard Jonas Took Away From Restaurants... Hot on #theneeds #Restaurants http://www.theneeds.com/food/n11047355/here-s-how-much-business-blizzard-jonas-newyorkmag?utm_source=twitter&utm_medium=social&utm_campaign=_food&utm_content=share_0food …,2016-01-26 02:09:00,1,heres how much business blizzard jonas took away from restaurants  hot on,"['heres', 'how', 'much', 'business', 'blizzard', 'jonas', 'took', 'away', 'from', 'restaurants', 'hot', 'on']","['here', 'much', 'busi', 'blizzard', 'jona', 'took', 'away', 'restaur', 'hot']",here much busi blizzard jona took away restaur hot,0.225
3103,Hes so crazy @big_sexy1128 nowww he does his survival food shopping- mid blizzard pic.twitter.com/lYnlNgCrqv,2016-01-23 10:50:00,1,hes so crazy  nowww he does his survival food shopping mid blizzard pictwittercomlynlngcrqv,"['hes', 'so', 'crazy', 'nowww', 'he', 'does', 'his', 'survival', 'food', 'shopping', 'mid', 'blizzard', 'pictwittercomlynlngcrqv']","['he', 'crazi', 'nowww', 'surviv', 'food', 'shop', 'mid', 'blizzard', 'pictwittercomlynlngcrqv']",he crazi nowww surviv food shop mid blizzard pictwittercomlynlngcrqv,0.0
764,Hey @ameliasegal how about offering a ride to the poor souls walking in the road during a blizzard? #betterTV #youarekillingtimeanyway,2016-01-23 03:19:00,1,hey  how about offering a ride to the poor souls walking in the road during a blizzard,"['hey', 'how', 'about', 'offering', 'a', 'ride', 'to', 'the', 'poor', 'souls', 'walking', 'in', 'the', 'road', 'during', 'a', 'blizzard']","['hey', 'offer', 'ride', 'poor', 'soul', 'walk', 'road', 'blizzard']",hey offer ride poor soul walk road blizzard,-0.4
2189,Hey @EmFitMTV could you upload week 3 plan today? East Coast blizzard tonight! Can't be stuck without the right foods! #thanksfromphilly ,2016-01-22 14:12:00,1,hey  could you upload week  plan today east coast blizzard tonight cant be stuck without the right foods,"['hey', 'could', 'you', 'upload', 'week', 'plan', 'today', 'east', 'coast', 'blizzard', 'tonight', 'cant', 'be', 'stuck', 'without', 'the', 'right', 'foods']","['hey', 'could', 'upload', 'week', 'plan', 'today', 'east', 'coast', 'blizzard', 'tonight', 'cant', 'stuck', 'without', 'right', 'food']",hey could upload week plan today east coast blizzard tonight cant stuck without right food,0.2857142857142857
2456,Hey @RobertMosesFox5 if 4 trains were running from Utica I would bring you some hot bakes and Cocoa tea #WestIndian #StLucian blizzard food,2016-01-23 23:30:00,1,hey  if  trains were running from utica i would bring you some hot bakes and cocoa tea   blizzard food,"['hey', 'if', 'trains', 'were', 'running', 'from', 'utica', 'i', 'would', 'bring', 'you', 'some', 'hot', 'bakes', 'and', 'cocoa', 'tea', 'blizzard', 'food']","['hey', 'train', 'run', 'utica', 'would', 'bring', 'hot', 'bake', 'cocoa', 'tea', 'blizzard', 'food']",hey train run utica would bring hot bake cocoa tea blizzard food,0.25
1518,"Hey #newyork we've got you covered: food, drinks & always a good time! #jonas #blizzard #nyc #westvillage #eatspic.twitter.com/SrFoS9XhhN",2016-01-24 01:11:00,1,hey  weve got you covered food drinks  always a good time     twittercomsrfosxhhn,"['hey', 'weve', 'got', 'you', 'covered', 'food', 'drinks', 'always', 'a', 'good', 'time', 'twittercomsrfosxhhn']","['hey', 'weve', 'got', 'cover', 'food', 'drink', 'alway', 'good', 'time', 'twittercomsrfosxhhn']",hey weve got cover food drink alway good time twittercomsrfosxhhn,0.7
1059,Hey Nashville wanna know where the crazies are today? The CAR WASH! First 50 degree sunny day after the blizzard... http://fb.me/4ghJW2N5l ,2016-01-28 22:43:00,1,hey nashville wanna know where the crazies are today the car wash first  degree sunny day after the blizzard,"['hey', 'nashville', 'wan', 'na', 'know', 'where', 'the', 'crazies', 'are', 'today', 'the', 'car', 'wash', 'first', 'degree', 'sunny', 'day', 'after', 'the', 'blizzard']","['hey', 'nashvil', 'wan', 'na', 'know', 'crazi', 'today', 'car', 'wash', 'first', 'degre', 'sunni', 'day', 'blizzard']",hey nashvil wan na know crazi today car wash first degre sunni day blizzard,0.024999999999999994
579,Hey ppl getting a blizzard..... give me some I wanna ride my snowmobile!!!! Thanks!,2016-01-22 13:55:00,1,hey ppl getting a blizzard  give me some i wanna ride my snowmobile thanks,"['hey', 'ppl', 'getting', 'a', 'blizzard', 'give', 'me', 'some', 'i', 'wan', 'na', 'ride', 'my', 'snowmobile', 'thanks']","['hey', 'ppl', 'get', 'blizzard', 'give', 'wan', 'na', 'ride', 'snowmobil', 'thank']",hey ppl get blizzard give wan na ride snowmobil thank,-0.2
1477,"Hey, humans: Birds could use some help during the blizzard. Put out food and water for the little guys. https://www.washingtonpost.com/blogs/liveblog-live/liveblog/updates-winter-storm-targets-d-c-region/#f4e7eaaa-7923-4bae-ae2c-3194d1180fc8 …",2016-01-24 01:55:00,1,hey humans birds could use some help during the blizzard put out food and water for the little guys,"['hey', 'humans', 'birds', 'could', 'use', 'some', 'help', 'during', 'the', 'blizzard', 'put', 'out', 'food', 'and', 'water', 'for', 'the', 'little', 'guys']","['hey', 'human', 'bird', 'could', 'use', 'help', 'blizzard', 'put', 'food', 'water', 'littl', 'guy']",hey human bird could use help blizzard put food water littl guy,0.0
1268,"hey, if this blizzard ruined your brunch plans why don't u consider having me over for brunch, I'm nice & won't eat the cat's food this time",2016-01-24 17:00:00,1,hey if this blizzard ruined your brunch plans why dont u consider having me over for brunch im nice  wont eat the cats food this time,"['hey', 'if', 'this', 'blizzard', 'ruined', 'your', 'brunch', 'plans', 'why', 'dont', 'u', 'consider', 'having', 'me', 'over', 'for', 'brunch', 'im', 'nice', 'wont', 'eat', 'the', 'cats', 'food', 'this', 'time']","['hey', 'blizzard', 'ruin', 'brunch', 'plan', 'dont', 'u', 'consid', 'brunch', 'im', 'nice', 'wont', 'eat', 'cat', 'food', 'time']",hey blizzard ruin brunch plan dont u consid brunch im nice wont eat cat food time,0.6
2220,Highly doubt anyone wants our food today. We are getting a blizzard. Stay home pls...pls,2016-01-22 13:24:00,1,highly doubt anyone wants our food today we are getting a blizzard stay home pls pls,"['highly', 'doubt', 'anyone', 'wants', 'our', 'food', 'today', 'we', 'are', 'getting', 'a', 'blizzard', 'stay', 'home', 'pls', 'pls']","['highli', 'doubt', 'anyon', 'want', 'food', 'today', 'get', 'blizzard', 'stay', 'home', 'pl', 'pl']",highli doubt anyon want food today get blizzard stay home pl pl,0.0
966,"Him: You straight for the blizzard.
Me: Got food, supplies, and no fucks.
Him: I could be a fuck if you'd like
Me: pic.twitter.com/a2i0hT487V",2016-01-21 22:15:00,1,"him you straight for the blizzard
me got food supplies and no fucks
him i could be a fuck if youd like
me pictwittercomaihtv","['him', 'you', 'straight', 'for', 'the', 'blizzard', 'me', 'got', 'food', 'supplies', 'and', 'no', 'fucks', 'him', 'i', 'could', 'be', 'a', 'fuck', 'if', 'youd', 'like', 'me', 'pictwittercomaihtv']","['straight', 'blizzard', 'got', 'food', 'suppli', 'fuck', 'could', 'fuck', 'youd', 'like', 'pictwittercomaihtv']",straight blizzard got food suppli fuck could fuck youd like pictwittercomaihtv,-0.20000000000000004
1455,holy god just walked from @musicpronoun's to my house and fell down like eight hundred times // does this cancel out the blizzard junk food,2016-01-24 02:32:00,1,holy god just walked from s to my house and fell down like eight hundred times  does this cancel out the blizzard junk food,"['holy', 'god', 'just', 'walked', 'from', 's', 'to', 'my', 'house', 'and', 'fell', 'down', 'like', 'eight', 'hundred', 'times', 'does', 'this', 'cancel', 'out', 'the', 'blizzard', 'junk', 'food']","['holi', 'god', 'walk', 'hous', 'fell', 'like', 'eight', 'hundr', 'time', 'cancel', 'blizzard', 'junk', 'food']",holi god walk hous fell like eight hundr time cancel blizzard junk food,0.0
1349,Home from work and our car is now parked underground at the 14th street @Target parking garage. We are ready for this blizzard!,2016-01-22 20:03:00,1,home from work and our car is now parked underground at the th street  parking garage we are ready for this blizzard,"['home', 'from', 'work', 'and', 'our', 'car', 'is', 'now', 'parked', 'underground', 'at', 'the', 'th', 'street', 'parking', 'garage', 'we', 'are', 'ready', 'for', 'this', 'blizzard']","['home', 'work', 'car', 'park', 'underground', 'th', 'street', 'park', 'garag', 'readi', 'blizzard']",home work car park underground th street park garag readi blizzard,0.0
2755,Homemade seasoned potato wedges. #Tahliamade #blizzard #food #foodie https://www.instagram.com/p/BA5HRJ1QP1i/ ,2016-01-23 18:56:00,1,homemade seasoned potato wedges,"['homemade', 'seasoned', 'potato', 'wedges']","['homemad', 'season', 'potato', 'wedg']",homemad season potato wedg,0.0
1373,Honestly ef food network after midnight during a blizzard cause I AM STARVING,2016-01-24 05:36:00,1,honestly ef food network after midnight during a blizzard cause i am starving,"['honestly', 'ef', 'food', 'network', 'after', 'midnight', 'during', 'a', 'blizzard', 'cause', 'i', 'am', 'starving']","['honestli', 'ef', 'food', 'network', 'midnight', 'blizzard', 'caus', 'starv']",honestli ef food network midnight blizzard caus starv,0.0
3479,"Honestly if my car wasn't acting stupid I would be out in this ""blizzard"" lol",2016-01-23 01:45:00,1,honestly if my car wasnt acting stupid i would be out in this blizzard lol,"['honestly', 'if', 'my', 'car', 'wasnt', 'acting', 'stupid', 'i', 'would', 'be', 'out', 'in', 'this', 'blizzard', 'lol']","['honestli', 'car', 'wasnt', 'act', 'stupid', 'would', 'blizzard', 'lol']",honestli car wasnt act stupid would blizzard lol,5.551115123125783e-17
2017,"Honestly, getting trapped inside by a blizzard with lots of food, hot chocolate, booze, movies and the right person, sounds pretty great IMO",2016-01-22 18:15:00,1,honestly getting trapped inside by a blizzard with lots of food hot chocolate booze movies and the right person sounds pretty great imo,"['honestly', 'getting', 'trapped', 'inside', 'by', 'a', 'blizzard', 'with', 'lots', 'of', 'food', 'hot', 'chocolate', 'booze', 'movies', 'and', 'the', 'right', 'person', 'sounds', 'pretty', 'great', 'imo']","['honestli', 'get', 'trap', 'insid', 'blizzard', 'lot', 'food', 'hot', 'chocol', 'booz', 'movi', 'right', 'person', 'sound', 'pretti', 'great', 'imo']",honestli get trap insid blizzard lot food hot chocol booz movi right person sound pretti great imo,0.43392857142857144
52,"Honestly, If @cedarpoint was open today I'd be down to ride some coasters In a complete white out blizzard. That would be gnarly.",2016-01-18 21:54:00,1,honestly if  was open today id be down to ride some coasters in a complete white out blizzard that would be gnarly,"['honestly', 'if', 'was', 'open', 'today', 'id', 'be', 'down', 'to', 'ride', 'some', 'coasters', 'in', 'a', 'complete', 'white', 'out', 'blizzard', 'that', 'would', 'be', 'gnarly']","['honestli', 'open', 'today', 'id', 'ride', 'coaster', 'complet', 'white', 'blizzard', 'would', 'gnarli']",honestli open today id ride coaster complet white blizzard would gnarli,0.0
